,cell,X_coord,step,time,expression,alpha,k_s,p_s,delta,lambda,tau,run
421,cell_035,3,38,1.52,0.15938909282271707,0.5,0.01,2.0,0.0,1e-06,0.4,1
422,cell_057,4,38,1.52,0.003801389831012054,0.5,0.01,2.0,0.0,1e-06,0.4,1
423,cell_086,5,38,1.52,7.827678246381472e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
424,cell_126,6,38,1.52,7.827678246381472e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
425,cell_181,7,38,1.52,7.827678246381472e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
426,cell_240,8,38,1.52,7.827678246375854e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
427,cell_296,9,38,1.52,7.827677190408478e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
428,cell_351,10,38,1.52,7.821572450428014e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
429,cell_000,0,39,1.56,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
430,cell_003,1,39,1.56,0.3945933771566746,0.5,0.01,2.0,0.0,1e-06,0.4,1
431,cell_015,2,39,1.56,0.30794099463908003,0.5,0.01,2.0,0.0,1e-06,0.4,1
432,cell_035,3,39,1.56,0.17221867747707695,0.5,0.01,2.0,0.0,1e-06,0.4,1
433,cell_057,4,39,1.56,0.008334571669197743,0.5,0.01,2.0,0.0,1e-06,0.4,1
434,cell_086,5,39,1.56,7.913933629041338e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
435,cell_126,6,39,1.56,7.913933629041338e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
436,cell_181,7,39,1.56,7.913933629041338e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
437,cell_240,8,39,1.56,7.913933629031021e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
438,cell_296,9,39,1.56,7.913932341791743e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
439,cell_351,10,39,1.56,7.907385121169152e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
440,cell_000,0,40,1.6,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
441,cell_003,1,40,1.6,0.3987223337529271,0.5,0.01,2.0,0.0,1e-06,0.4,1
442,cell_015,2,40,1.6,0.31542326431380974,0.5,0.01,2.0,0.0,1e-06,0.4,1
443,cell_035,3,40,1.6,0.18465209543042949,0.5,0.01,2.0,0.0,1e-06,0.4,1
444,cell_057,4,40,1.6,0.015151486587752437,0.5,0.01,2.0,0.0,1e-06,0.4,1
445,cell_086,5,40,1.6,7.996834253078207e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
446,cell_126,6,40,1.6,7.996834253078207e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
447,cell_181,7,40,1.6,7.996834253078207e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
448,cell_240,8,40,1.6,7.996834253060487e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
449,cell_296,9,40,1.6,7.996832702651941e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
450,cell_351,10,40,1.6,7.989834906177281e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
451,cell_000,0,41,1.6400000000000001,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
452,cell_003,1,41,1.6400000000000001,0.40268949727842696,0.5,0.01,2.0,0.0,1e-06,0.4,1
453,cell_015,2,41,1.6400000000000001,0.32261902488112726,0.5,0.01,2.0,0.0,1e-06,0.4,1
454,cell_035,3,41,1.6400000000000001,0.19667481362832526,0.5,0.01,2.0,0.0,1e-06,0.4,1
455,cell_057,4,41,1.6400000000000001,0.024033510000085932,0.5,0.01,2.0,0.0,1e-06,0.4,1
456,cell_086,5,41,1.6400000000000001,8.076511181475054e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
457,cell_126,6,41,1.6400000000000001,8.076511181463199e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
458,cell_181,7,41,1.6400000000000001,8.076511181463199e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
459,cell_240,8,41,1.6400000000000001,8.076511181434364e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
460,cell_296,9,41,1.6400000000000001,8.07650933422734e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
461,cell_351,10,41,1.6400000000000001,8.06905373997638e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
462,cell_000,0,42,1.68,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
463,cell_003,1,42,1.68,0.4065011877351467,0.5,0.01,2.0,0.0,1e-06,0.4,1
464,cell_015,2,42,1.68,0.3295381880839025,0.5,0.01,2.0,0.0,1e-06,0.4,1
465,cell_035,3,42,1.68,0.20828290465160126,0.5,0.01,2.0,0.0,1e-06,0.4,1
466,cell_057,4,42,1.68,0.03454252824879587,0.5,0.01,2.0,0.0,1e-06,0.4,1
467,cell_086,5,42,1.68,8.153090340013873e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
468,cell_126,6,42,1.68,8.15309031216255e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
469,cell_181,7,42,1.68,8.15309031216255e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
470,cell_240,8,42,1.68,8.153090312117685e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
471,cell_296,9,42,1.68,8.153088132890225e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
472,cell_351,10,42,1.68,8.145168369754288e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
473,cell_000,0,43,1.72,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
474,cell_003,1,43,1.72,0.41016348087344406,0.5,0.01,2.0,0.0,1e-06,0.4,1
475,cell_015,2,43,1.72,0.3361905650530836,0.5,0.01,2.0,0.0,1e-06,0.4,1
476,cell_035,3,43,1.72,0.21947888963985285,0.5,0.01,2.0,0.0,1e-06,0.4,1
477,cell_057,4,43,1.72,0.04621622713622321,0.5,0.01,2.0,0.0,1e-06,0.4,1
478,cell_086,5,43,1.72,8.226700978586068e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
479,cell_126,6,43,1.72,8.22669258509246e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
480,cell_181,7,43,1.72,8.22669258509246e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
481,cell_240,8,43,1.72,8.226692585025233e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
482,cell_296,9,43,1.72,8.226690037110021e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
483,cell_351,10,43,1.72,8.218300560173432e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
484,cell_000,0,44,1.76,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
485,cell_003,1,44,1.76,0.4136822172723905,0.5,0.01,2.0,0.0,1e-06,0.4,1
486,cell_015,2,44,1.76,0.3425858108251792,0.5,0.01,2.0,0.0,1e-06,0.4,1
487,cell_035,3,44,1.76,0.2302693768076004,0.5,0.01,2.0,0.0,1e-06,0.4,1
488,cell_057,4,44,1.76,0.05867725404520748,0.5,0.01,2.0,0.0,1e-06,0.4,1
489,cell_086,5,44,1.76,8.298033583381728e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
490,cell_126,6,44,1.76,8.297434180521779e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
491,cell_181,7,44,1.76,8.297434180521779e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
492,cell_240,8,44,1.76,8.297434180424237e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
493,cell_296,9,44,1.76,8.297431225862149e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
494,cell_351,10,44,1.76,8.288567290029156e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
495,cell_000,0,45,1.8,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
496,cell_003,1,45,1.8,0.4170630111266125,0.5,0.01,2.0,0.0,1e-06,0.4,1
497,cell_015,2,45,1.8,0.3487333745776981,0.5,0.01,2.0,0.0,1e-06,0.4,1
498,cell_035,3,45,1.8,0.24066414048845644,0.5,0.01,2.0,0.0,1e-06,0.4,1
499,cell_057,4,45,1.8,0.07169523899254976,0.5,0.01,2.0,0.0,1e-06,0.4,1
500,cell_086,5,45,1.8,8.400330673485092e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
501,cell_126,6,45,1.8,8.365426709295609e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
502,cell_181,7,45,1.8,8.365426709295609e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
503,cell_240,8,45,1.8,8.365426709157958e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
504,cell_296,9,45,1.8,8.365423308855848e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
505,cell_351,10,45,1.8,8.356080941085236e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
506,cell_000,0,46,1.84,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
507,cell_003,1,46,1.84,0.42031125872116243,0.5,0.01,2.0,0.0,1e-06,0.4,1
508,cell_015,2,46,1.84,0.35464245867115674,0.5,0.01,2.0,0.0,1e-06,0.4,1
509,cell_035,3,46,1.84,0.2506757299559801,0.5,0.01,2.0,0.0,1e-06,0.4,1
510,cell_057,4,46,1.84,0.08518116254058708,0.5,0.01,2.0,0.0,1e-06,0.4,1
511,cell_086,5,46,1.84,1.0016412647317963e-06,0.5,0.01,2.0,0.0,1e-06,0.4,1
512,cell_126,6,46,1.84,8.430777395235121e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
513,cell_181,7,46,1.84,8.430777395235121e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
514,cell_240,8,46,1.84,8.430777395045526e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
515,cell_296,9,46,1.84,8.430773508936496e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
516,cell_351,10,46,1.84,8.420949479402425e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
517,cell_000,0,47,1.8800000000000001,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
518,cell_003,1,47,1.8800000000000001,0.4234321466330996,0.5,0.01,2.0,0.0,1e-06,0.4,1
519,cell_015,2,47,1.8800000000000001,0.3603219974635389,0.5,0.01,2.0,0.0,1e-06,0.4,1
520,cell_035,3,47,1.8800000000000001,0.2603177741806812,0.5,0.01,2.0,0.0,1e-06,0.4,1
521,cell_057,4,47,1.8800000000000001,0.09903654831062053,0.5,0.01,2.0,0.0,1e-06,0.4,1
522,cell_086,5,47,1.8800000000000001,4.1565856458066494e-06,0.5,0.01,2.0,0.0,1e-06,0.4,1
523,cell_126,6,47,1.8800000000000001,8.493589250052148e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
524,cell_181,7,47,1.8800000000000001,8.493589250052148e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
525,cell_240,8,47,1.8800000000000001,8.493589249796537e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
526,cell_296,9,47,1.8800000000000001,8.493584837001107e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
527,cell_351,10,47,1.8800000000000001,8.483276629462798e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
528,cell_000,0,48,1.92,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
529,cell_003,1,48,1.92,0.4264306596783969,0.5,0.01,2.0,0.0,1e-06,0.4,1
530,cell_015,2,48,1.92,0.3657806492419802,0.5,0.01,2.0,0.0,1e-06,0.4,1
531,cell_035,3,48,1.92,0.2696029056024024,0.5,0.01,2.0,0.0,1e-06,0.4,1
532,cell_057,4,48,1.92,0.11305912470892102,0.5,0.01,2.0,0.0,1e-06,0.4,1
533,cell_086,5,48,1.92,3.564907936253359e-05,0.5,0.01,2.0,0.0,1e-06,0.4,1
534,cell_126,6,48,1.92,8.553961241101227e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
535,cell_181,7,48,1.92,8.553961241101227e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
536,cell_240,8,48,1.92,8.553961240763107e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
537,cell_296,9,48,1.92,8.553956259749798e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
538,cell_351,10,48,1.92,8.5431620413801e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
539,cell_000,0,49,1.96,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
540,cell_003,1,49,1.96,0.429311588598206,0.5,0.01,2.0,0.0,1e-06,0.4,1
541,cell_015,2,49,1.96,0.37102679322950616,0.5,0.01,2.0,0.0,1e-06,0.4,1
542,cell_035,3,49,1.96,0.27854240067801295,0.5,0.01,2.0,0.0,1e-06,0.4,1
543,cell_057,4,49,1.96,0.12702659505346167,0.5,0.01,2.0,0.0,1e-06,0.4,1
544,cell_086,5,49,1.96,0.0002166621448925259,0.5,0.01,2.0,0.0,1e-06,0.4,1
545,cell_126,6,49,1.96,8.611988452276622e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
546,cell_181,7,49,1.96,8.61198845227662e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
547,cell_240,8,49,1.96,8.611988451836885e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
548,cell_296,9,49,1.96,8.611982860581031e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
549,cell_351,10,49,1.96,8.600701451474317e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
550,cell_000,0,50,2.0,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
551,cell_003,1,50,2.0,0.43207953748023825,0.5,0.01,2.0,0.0,1e-06,0.4,1
552,cell_015,2,50,2.0,0.37606852917058653,0.5,0.01,2.0,0.0,1e-06,0.4,1
553,cell_035,3,50,2.0,0.28714682666050834,0.5,0.01,2.0,0.0,1e-06,0.4,1
554,cell_057,4,50,2.0,0.14077375283593985,0.5,0.01,2.0,0.0,1e-06,0.4,1
555,cell_086,5,50,2.0,0.0008909568364576632,0.5,0.01,2.0,0.0,1e-06,0.4,1
556,cell_126,6,50,2.0,8.667762238347647e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
557,cell_181,7,50,2.0,8.66776223834764e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
558,cell_240,8,50,2.0,8.667762237784423e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
559,cell_296,9,50,2.0,8.667755993924005e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
560,cell_351,10,50,2.0,8.655986836477155e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
561,cell_000,0,51,2.04,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
562,cell_003,1,51,2.04,0.4347389309169516,0.5,0.01,2.0,0.0,1e-06,0.4,1
563,cell_015,2,51,2.04,0.3809136789594189,0.5,0.01,2.0,0.0,1e-06,0.4,1
564,cell_035,3,51,2.04,0.295426538346545,0.5,0.01,2.0,0.0,1e-06,0.4,1
565,cell_057,4,51,2.04,0.15419879215242696,0.5,0.01,2.0,0.0,1e-06,0.4,1
566,cell_086,5,51,2.04,0.0026692355635968695,0.5,0.01,2.0,0.0,1e-06,0.4,1
567,cell_126,6,51,2.04,8.721370373012082e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
568,cell_181,7,51,2.04,8.721370373012075e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
569,cell_240,8,51,2.04,8.721370372300597e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
570,cell_296,9,51,2.04,8.721363433288166e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
571,cell_351,10,51,2.04,8.709106561624264e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
572,cell_000,0,52,2.08,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
573,cell_003,1,52,2.08,0.43729402090553254,0.5,0.01,2.0,0.0,1e-06,0.4,1
574,cell_015,2,52,2.08,0.38556978999091757,0.5,0.01,2.0,0.0,1e-06,0.4,1
575,cell_035,3,52,2.08,0.3033918731908436,0.5,0.01,2.0,0.0,1e-06,0.4,1
576,cell_057,4,52,2.08,0.16724467602028698,0.5,0.01,2.0,0.0,1e-06,0.4,1
577,cell_086,5,52,2.08,0.006227685743406668,0.5,0.01,2.0,0.0,1e-06,0.4,1
578,cell_126,6,52,2.08,8.772897190934772e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
579,cell_181,7,52,2.08,8.772897190934598e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
580,cell_240,8,52,2.08,8.772897190047051e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
581,cell_296,9,52,2.08,8.772889513296905e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
582,cell_351,10,52,2.08,8.76014552287936e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
583,cell_000,0,53,2.12,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
584,cell_003,1,53,2.12,0.43974889349614255,0.5,0.01,2.0,0.0,1e-06,0.4,1
585,cell_015,2,53,2.12,0.3900441398873613,0.5,0.01,2.0,0.0,1e-06,0.4,1
586,cell_035,3,53,2.12,0.3110531845635281,0.5,0.01,2.0,0.0,1e-06,0.4,1
587,cell_057,4,53,2.12,0.17988209319319826,0.5,0.01,2.0,0.0,1e-06,0.4,1
588,cell_086,5,53,2.12,0.011970588384978973,0.5,0.01,2.0,0.0,1e-06,0.4,1
589,cell_126,6,53,2.12,8.822423724091838e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
590,cell_181,7,53,2.12,8.82242372402496e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
591,cell_240,8,53,2.12,8.822423722930396e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
592,cell_296,9,53,2.12,8.822415265960301e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
593,cell_351,10,53,2.12,8.809185283525455e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
594,cell_000,0,54,2.16,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
595,cell_003,1,54,2.16,0.44210747519551663,0.5,0.01,2.0,0.0,1e-06,0.4,1
596,cell_015,2,54,2.16,0.39434374226675484,0.5,0.01,2.0,0.0,1e-06,0.4,1
597,cell_035,3,54,2.16,0.31842080637915493,0.5,0.01,2.0,0.0,1e-06,0.4,1
598,cell_057,4,54,2.16,0.19209836390086266,0.5,0.01,2.0,0.0,1e-06,0.4,1
599,cell_086,5,54,2.16,0.019876067870255892,0.5,0.01,2.0,0.0,1e-06,0.4,1
600,cell_126,6,54,2.16,8.870027838783657e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
601,cell_181,7,54,2.16,8.870027832199114e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
602,cell_240,8,54,2.16,8.870027830863342e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
603,cell_296,9,54,2.16,8.870018551430196e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
604,cell_351,10,54,2.16,8.856304205348799e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
605,cell_000,0,55,2.2,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
606,cell_003,1,55,2.2,0.4443735391332031,0.5,0.01,2.0,0.0,1e-06,0.4,1
607,cell_015,2,55,2.2,0.3984753532730846,0.5,0.01,2.0,0.0,1e-06,0.4,1
608,cell_035,3,55,2.2,0.32550499647916314,0.5,0.01,2.0,0.0,1e-06,0.4,1
609,cell_057,4,55,2.2,0.20389081731980424,0.5,0.01,2.0,0.0,1e-06,0.4,1
610,cell_086,5,55,2.2,0.029614170850923553,0.5,0.01,2.0,0.0,1e-06,0.4,1
611,cell_126,6,55,2.2,8.91578470676527e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
612,cell_181,7,55,2.2,8.915784328855458e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
613,cell_240,8,55,2.2,8.915784327241013e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
614,cell_296,9,55,2.2,8.915774183469958e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
615,cell_351,10,55,2.2,8.901577574631745e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
616,cell_000,0,56,2.24,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
617,cell_003,1,56,2.24,0.4465507109977698,0.5,0.01,2.0,0.0,1e-06,0.4,1
618,cell_015,2,56,2.24,0.402445478637121,0.5,0.01,2.0,0.0,1e-06,0.4,1
619,cell_035,3,56,2.24,0.33231588022593117,0.5,0.01,2.0,0.0,1e-06,0.4,1
620,cell_057,4,56,2.24,0.21526292505939223,0.5,0.01,2.0,0.0,1e-06,0.4,1
621,cell_086,5,56,2.24,0.04075556498390058,0.5,0.01,2.0,0.0,1e-06,0.4,1
622,cell_126,6,56,2.24,8.959785312693572e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
623,cell_181,7,56,2.24,8.959765101288029e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
624,cell_240,8,56,2.24,8.959765099354106e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
625,cell_296,9,56,2.24,8.959754049860775e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
626,cell_351,10,56,2.24,8.945077723162154e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
627,cell_000,0,57,2.2800000000000002,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
628,cell_003,1,57,2.2800000000000002,0.44864247475038566,0.5,0.01,2.0,0.0,1e-06,0.4,1
629,cell_015,2,57,2.2800000000000002,0.40626038103711926,0.5,0.01,2.0,0.0,1e-06,0.4,1
630,cell_035,3,57,2.2800000000000002,0.338863395836218,0.5,0.01,2.0,0.0,1e-06,0.4,1
631,cell_057,4,57,2.2800000000000002,0.22622222226957212,0.5,0.01,2.0,0.0,1e-06,0.4,1
632,cell_086,5,57,2.2800000000000002,0.05292843289269555,0.5,0.01,2.0,0.0,1e-06,0.4,1
633,cell_126,6,57,2.2800000000000002,9.002668432749544e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
634,cell_181,7,57,2.2800000000000002,9.00203922624839e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
635,cell_240,8,57,2.2800000000000002,9.002039223950819e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
636,cell_296,9,57,2.2800000000000002,9.002027227956385e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
637,cell_351,10,57,2.2800000000000002,8.986874144458318e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
638,cell_000,0,58,2.32,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
639,cell_003,1,58,2.32,0.45065217812317393,0.5,0.01,2.0,0.0,1e-06,0.4,1
640,cell_015,2,58,2.32,0.40992608759065396,0.5,0.01,2.0,0.0,1e-06,0.4,1
641,cell_035,3,58,2.32,0.34515724604294235,0.5,0.01,2.0,0.0,1e-06,0.4,1
642,cell_057,4,58,2.32,0.23677940303081946,0.5,0.01,2.0,0.0,1e-06,0.4,1
643,cell_086,5,58,2.32,0.06589735503349443,0.5,0.01,2.0,0.0,1e-06,0.4,1
644,cell_126,6,58,2.32,9.062389786494441e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
645,cell_181,7,58,2.32,9.042673080858724e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
646,cell_240,8,58,2.32,9.042673078149977e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
647,cell_296,9,58,2.32,9.042660095588772e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
648,cell_351,10,58,2.32,9.027033605400366e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
649,cell_000,0,59,2.36,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
650,cell_003,1,59,2.36,0.45258303790958765,0.5,0.01,2.0,0.0,1e-06,0.4,1
651,cell_015,2,59,2.36,0.4134483974202803,0.5,0.01,2.0,0.0,1e-06,0.4,1
652,cell_035,3,59,2.36,0.3512068682529122,0.5,0.01,2.0,0.0,1e-06,0.4,1
653,cell_057,4,59,2.36,0.24694736203111134,0.5,0.01,2.0,0.0,1e-06,0.4,1
654,cell_086,5,59,2.36,0.07951293271395711,0.5,0.01,2.0,0.0,1e-06,0.4,1
655,cell_126,6,59,2.36,9.765345667233487e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
656,cell_181,7,59,2.36,9.081730449069522e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
657,cell_240,8,59,2.36,9.081730445898724e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
658,cell_296,9,59,2.36,9.081716437518394e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
659,cell_351,10,59,2.36,9.065620253451357e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
660,cell_000,0,60,2.4,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
661,cell_003,1,60,2.4,0.4544381450539321,0.5,0.01,2.0,0.0,1e-06,0.4,1
662,cell_015,2,60,2.4,0.4168328892503945,0.5,0.01,2.0,0.0,1e-06,0.4,1
663,cell_035,3,60,2.4,0.3570214213370724,0.5,0.01,2.0,0.0,1e-06,0.4,1
664,cell_057,4,60,2.4,0.256739419104073,0.5,0.01,2.0,0.0,1e-06,0.4,1
665,cell_086,5,60,2.4,0.09357509977453074,0.5,0.01,2.0,0.0,1e-06,0.4,1
666,cell_126,6,60,2.4,2.332899793876661e-06,0.5,0.01,2.0,0.0,1e-06,0.4,1
667,cell_181,7,60,2.4,9.119272623846779e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
668,cell_240,8,60,2.4,9.119272620159745e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
669,cell_296,9,60,2.4,9.119257547613814e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
670,cell_351,10,60,2.4,9.10269571964379e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
671,cell_000,0,61,2.44,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
672,cell_003,1,61,2.44,0.45622046954701845,0.5,0.01,2.0,0.0,1e-06,0.4,1
673,cell_015,2,61,2.44,0.42008492896720984,0.5,0.01,2.0,0.0,1e-06,0.4,1
674,cell_035,3,61,2.44,0.3626097798414212,0.5,0.01,2.0,0.0,1e-06,0.4,1
675,cell_057,4,61,2.44,0.2661679593179354,0.5,0.01,2.0,0.0,1e-06,0.4,1
676,cell_086,5,61,2.44,0.10781672966006811,0.5,0.01,2.0,0.0,1e-06,0.4,1
677,cell_126,6,61,2.44,1.7204699791716934e-05,0.5,0.01,2.0,0.0,1e-06,0.4,1
678,cell_181,7,61,2.44,9.155358505265549e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
679,cell_240,8,61,2.44,9.15535850100485e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
680,cell_296,9,61,2.44,9.155342326937698e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
681,cell_351,10,61,2.44,9.138319217500188e-07,0.5,0.01,2.0,0.0,1e-06,0.4,1
682,cell_000,0,62,2.48,0.9999999999999999,0.5,0.01,2.0,0.0,1e-06,0.4,1
683,cell_003,1,62,2.48,0.45793286513479314,0.5,0.01,2.0,0.0,1e-06,0.4,1
684,cell_015,2,62,2.48,0.4232096770801752,0.5,0.01,2.0,0.0,1e-06,0.4,1
685,cell_035,3,62,2.48,0.3679805313171277,0.5,0.01,2.0,0.0,1e-06,0.4,1
