,filename,p0,J,v0,f,dt,a,k,L,Dr,D_eff
112,p03.60_J-0.08_v03.16e-01.npy,3.6,-0.08,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0010256937742233276
113,p03.60_J-0.12_v03.16e-01.npy,3.6,-0.12,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0008991379141807556
114,p03.60_J-0.16_v03.16e-01.npy,3.6,-0.16,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0014050312042236327
115,p03.70_J-0.00_v03.16e-01.npy,3.7,-0.0,0.31622776601683794,200,0.05,0.4,2,10,0.01,4.6138113248161975e-07
116,p03.70_J-0.04_v03.16e-01.npy,3.7,-0.04,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0001293690651655197
117,p03.70_J-0.08_v03.16e-01.npy,3.7,-0.08,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0011368989944458008
118,p03.70_J-0.12_v03.16e-01.npy,3.7,-0.12,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0018547801971435546
119,p03.70_J-0.16_v03.16e-01.npy,3.7,-0.16,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0009324034452438355
120,p03.80_J-0.00_v03.16e-01.npy,3.8,-0.0,0.31622776601683794,200,0.05,0.4,2,10,0.01,1.3024363433942198e-06
121,p03.80_J-0.04_v03.16e-01.npy,3.8,-0.04,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0001310081332921982
122,p03.80_J-0.08_v03.16e-01.npy,3.8,-0.08,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0006918743848800658
123,p03.80_J-0.12_v03.16e-01.npy,3.8,-0.12,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.002138162612915039
124,p03.80_J-0.16_v03.16e-01.npy,3.8,-0.16,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0024507086277008056
125,p03.90_J-0.00_v03.16e-01.npy,3.9,-0.0,0.31622776601683794,200,0.05,0.4,2,10,0.01,3.080645576119423e-06
126,p03.90_J-0.04_v03.16e-01.npy,3.9,-0.04,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0008070305585861206
127,p03.90_J-0.08_v03.16e-01.npy,3.9,-0.08,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0004557453989982605
128,p03.90_J-0.12_v03.16e-01.npy,3.9,-0.12,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.002708106994628906
129,p03.90_J-0.16_v03.16e-01.npy,3.9,-0.16,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0018774917125701906
130,p04.00_J-0.00_v03.16e-01.npy,4.0,-0.0,0.31622776601683794,200,0.05,0.4,2,10,0.01,7.867501676082611e-05
131,p04.00_J-0.04_v03.16e-01.npy,4.0,-0.04,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0005521456003189087
132,p04.00_J-0.08_v03.16e-01.npy,4.0,-0.08,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0014013093709945679
133,p04.00_J-0.12_v03.16e-01.npy,4.0,-0.12,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.0018545316457748416
134,p04.00_J-0.16_v03.16e-01.npy,4.0,-0.16,0.31622776601683794,200,0.05,0.4,2,10,0.01,0.002579420566558838
