,cell,gene_0,gene_1,step,time,X_coord,Y_coord,k_0,k_1
681,681,97.84088788709253,4.010893851402906,110,110,9.5,0.0,27.0,20.0
710,710,97.84088788709127,4.010893851403108,110,110,10.5,0.0,27.0,20.0
739,739,97.8408878870898,4.010893851403333,110,110,11.5,0.0,27.0,20.0
768,768,97.84088788708884,4.0108938514034795,110,110,12.5,0.0,27.0,20.0
797,797,97.84088788708956,4.010893851403365,110,110,13.5,0.0,27.0,20.0
14,14,97.84088788709361,4.010893851402818,111,111,-13.5,0.0,27.0,20.0
43,43,97.84088788709366,4.010893851402806,111,111,-12.5,0.0,27.0,20.0
72,72,97.84088788709371,4.010893851402778,111,111,-11.5,0.0,27.0,20.0
101,101,97.8408878870938,4.010893851402739,111,111,-10.5,0.0,27.0,20.0
130,130,97.84088788709437,4.01089385140257,111,111,-9.5,0.0,27.0,20.0
159,159,97.8408878871083,4.010893851398761,111,111,-8.5,0.0,27.0,20.0
188,188,97.84088788748633,4.0108938512962835,111,111,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428704,111,111,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,111,111,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,111,111,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,111,111,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,111,111,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,111,111,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,111,111,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,111,111,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,111,111,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,111,111,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,111,111,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,111,111,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428704,111,111,5.5,0.0,27.0,20.0
594,594,97.84088788748633,4.010893851296289,111,111,6.5,0.0,27.0,20.0
623,623,97.84088788710827,4.0108938513987775,111,111,7.5,0.0,27.0,20.0
652,652,97.84088788709427,4.010893851402621,111,111,8.5,0.0,27.0,20.0
681,681,97.84088788709353,4.010893851402862,111,111,9.5,0.0,27.0,20.0
710,710,97.84088788709319,4.010893851403025,111,111,10.5,0.0,27.0,20.0
739,739,97.84088788709282,4.010893851403202,111,111,11.5,0.0,27.0,20.0
768,768,97.84088788709258,4.010893851403319,111,111,12.5,0.0,27.0,20.0
797,797,97.84088788709278,4.0108938514032255,111,111,13.5,0.0,27.0,20.0
14,14,97.84088788709369,4.010893851402725,112,112,-13.5,0.0,27.0,20.0
43,43,97.8408878870937,4.010893851402724,112,112,-12.5,0.0,27.0,20.0
72,72,97.84088788709374,4.010893851402715,112,112,-11.5,0.0,27.0,20.0
101,101,97.84088788709381,4.0108938514027015,112,112,-10.5,0.0,27.0,20.0
130,130,97.84088788709438,4.010893851402553,112,112,-9.5,0.0,27.0,20.0
159,159,97.8408878871083,4.0108938513987535,112,112,-8.5,0.0,27.0,20.0
188,188,97.84088788748633,4.010893851296283,112,112,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,112,112,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,112,112,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,112,112,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,112,112,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,112,112,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,112,112,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,112,112,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,112,112,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,112,112,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,112,112,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,112,112,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,112,112,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,112,112,5.5,0.0,27.0,20.0
594,594,97.84088788748633,4.0108938512962835,112,112,6.5,0.0,27.0,20.0
623,623,97.84088788710827,4.010893851398758,112,112,7.5,0.0,27.0,20.0
652,652,97.8408878870943,4.010893851402567,112,112,8.5,0.0,27.0,20.0
681,681,97.84088788709361,4.010893851402737,112,112,9.5,0.0,27.0,20.0
710,710,97.84088788709332,4.010893851402781,112,112,10.5,0.0,27.0,20.0
739,739,97.84088788709303,4.010893851402829,112,112,11.5,0.0,27.0,20.0
768,768,97.84088788709285,4.010893851402858,112,112,12.5,0.0,27.0,20.0
797,797,97.840887887093,4.010893851402832,112,112,13.5,0.0,27.0,20.0
14,14,97.84088788709383,4.0108938514027175,113,113,-13.5,0.0,27.0,20.0
43,43,97.84088788709386,4.0108938514027175,113,113,-12.5,0.0,27.0,20.0
72,72,97.84088788709386,4.010893851402711,113,113,-11.5,0.0,27.0,20.0
101,101,97.8408878870939,4.010893851402699,113,113,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402551,113,113,-9.5,0.0,27.0,20.0
159,159,97.84088788710831,4.010893851398753,113,113,-8.5,0.0,27.0,20.0
188,188,97.84088788748633,4.010893851296283,113,113,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,113,113,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,113,113,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,113,113,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,113,113,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,113,113,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,113,113,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,113,113,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,113,113,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,113,113,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,113,113,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,113,113,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,113,113,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,113,113,5.5,0.0,27.0,20.0
594,594,97.84088788748633,4.010893851296283,113,113,6.5,0.0,27.0,20.0
623,623,97.84088788710831,4.010893851398755,113,113,7.5,0.0,27.0,20.0
652,652,97.8408878870944,4.010893851402563,113,113,8.5,0.0,27.0,20.0
681,681,97.84088788709383,4.010893851402726,113,113,9.5,0.0,27.0,20.0
710,710,97.84088788709374,4.0108938514027646,113,113,10.5,0.0,27.0,20.0
739,739,97.84088788709366,4.0108938514028,113,113,11.5,0.0,27.0,20.0
768,768,97.84088788709361,4.010893851402824,113,113,12.5,0.0,27.0,20.0
797,797,97.84088788709366,4.0108938514028045,113,113,13.5,0.0,27.0,20.0
14,14,97.84088788709386,4.010893851402699,114,114,-13.5,0.0,27.0,20.0
43,43,97.84088788709386,4.010893851402699,114,114,-12.5,0.0,27.0,20.0
72,72,97.84088788709386,4.010893851402697,114,114,-11.5,0.0,27.0,20.0
101,101,97.8408878870939,4.01089385140269,114,114,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402547,114,114,-9.5,0.0,27.0,20.0
159,159,97.84088788710831,4.010893851398752,114,114,-8.5,0.0,27.0,20.0
188,188,97.84088788748633,4.010893851296283,114,114,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,114,114,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,114,114,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,114,114,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,114,114,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,114,114,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,114,114,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,114,114,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,114,114,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,114,114,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,114,114,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,114,114,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,114,114,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,114,114,5.5,0.0,27.0,20.0
594,594,97.84088788748633,4.010893851296283,114,114,6.5,0.0,27.0,20.0
623,623,97.84088788710831,4.010893851398752,114,114,7.5,0.0,27.0,20.0
652,652,97.8408878870944,4.01089385140255,114,114,8.5,0.0,27.0,20.0
681,681,97.84088788709386,4.010893851402697,114,114,9.5,0.0,27.0,20.0
710,710,97.84088788709377,4.010893851402711,114,114,10.5,0.0,27.0,20.0
739,739,97.84088788709371,4.010893851402722,114,114,11.5,0.0,27.0,20.0
768,768,97.84088788709366,4.010893851402728,114,114,12.5,0.0,27.0,20.0
797,797,97.84088788709371,4.010893851402722,114,114,13.5,0.0,27.0,20.0
14,14,97.84088788709387,4.010893851402697,115,115,-13.5,0.0,27.0,20.0
43,43,97.84088788709387,4.010893851402699,115,115,-12.5,0.0,27.0,20.0
72,72,97.8408878870939,4.010893851402697,115,115,-11.5,0.0,27.0,20.0
101,101,97.84088788709391,4.010893851402688,115,115,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402547,115,115,-9.5,0.0,27.0,20.0
159,159,97.84088788710832,4.010893851398752,115,115,-8.5,0.0,27.0,20.0
188,188,97.84088788748633,4.010893851296283,115,115,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,115,115,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,115,115,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,115,115,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,115,115,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,115,115,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,115,115,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,115,115,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,115,115,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,115,115,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,115,115,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,115,115,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,115,115,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,115,115,5.5,0.0,27.0,20.0
594,594,97.84088788748633,4.010893851296283,115,115,6.5,0.0,27.0,20.0
623,623,97.84088788710831,4.010893851398752,115,115,7.5,0.0,27.0,20.0
652,652,97.84088788709442,4.01089385140255,115,115,8.5,0.0,27.0,20.0
681,681,97.8408878870939,4.010893851402696,115,115,9.5,0.0,27.0,20.0
710,710,97.84088788709386,4.010893851402707,115,115,10.5,0.0,27.0,20.0
739,739,97.84088788709386,4.010893851402715,115,115,11.5,0.0,27.0,20.0
768,768,97.84088788709383,4.010893851402722,115,115,12.5,0.0,27.0,20.0
797,797,97.84088788709386,4.010893851402716,115,115,13.5,0.0,27.0,20.0
14,14,97.8408878870939,4.0108938514026935,116,116,-13.5,0.0,27.0,20.0
43,43,97.8408878870939,4.0108938514026935,116,116,-12.5,0.0,27.0,20.0
72,72,97.8408878870939,4.010893851402693,116,116,-11.5,0.0,27.0,20.0
101,101,97.84088788709391,4.010893851402688,116,116,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402544,116,116,-9.5,0.0,27.0,20.0
159,159,97.84088788710832,4.010893851398749,116,116,-8.5,0.0,27.0,20.0
188,188,97.84088788748633,4.010893851296282,116,116,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,116,116,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,116,116,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,116,116,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,116,116,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,116,116,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,116,116,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,116,116,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,116,116,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,116,116,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,116,116,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,116,116,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,116,116,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,116,116,5.5,0.0,27.0,20.0
594,594,97.84088788748633,4.010893851296282,116,116,6.5,0.0,27.0,20.0
623,623,97.84088788710831,4.01089385139875,116,116,7.5,0.0,27.0,20.0
652,652,97.84088788709442,4.010893851402546,116,116,8.5,0.0,27.0,20.0
681,681,97.8408878870939,4.010893851402688,116,116,9.5,0.0,27.0,20.0
710,710,97.84088788709386,4.010893851402697,116,116,10.5,0.0,27.0,20.0
739,739,97.84088788709386,4.010893851402699,116,116,11.5,0.0,27.0,20.0
768,768,97.84088788709386,4.010893851402699,116,116,12.5,0.0,27.0,20.0
797,797,97.84088788709386,4.010893851402699,116,116,13.5,0.0,27.0,20.0
14,14,97.8408878870939,4.010893851402692,117,117,-13.5,0.0,27.0,20.0
43,43,97.8408878870939,4.010893851402693,117,117,-12.5,0.0,27.0,20.0
72,72,97.8408878870939,4.010893851402693,117,117,-11.5,0.0,27.0,20.0
101,101,97.84088788709391,4.010893851402688,117,117,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402544,117,117,-9.5,0.0,27.0,20.0
159,159,97.84088788710832,4.010893851398749,117,117,-8.5,0.0,27.0,20.0
188,188,97.84088788748635,4.010893851296282,117,117,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,117,117,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,117,117,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,117,117,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,117,117,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,117,117,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,117,117,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,117,117,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,117,117,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,117,117,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,117,117,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,117,117,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,117,117,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,117,117,5.5,0.0,27.0,20.0
594,594,97.84088788748635,4.010893851296282,117,117,6.5,0.0,27.0,20.0
623,623,97.84088788710832,4.01089385139875,117,117,7.5,0.0,27.0,20.0
652,652,97.84088788709442,4.010893851402546,117,117,8.5,0.0,27.0,20.0
681,681,97.84088788709391,4.010893851402688,117,117,9.5,0.0,27.0,20.0
710,710,97.8408878870939,4.010893851402696,117,117,10.5,0.0,27.0,20.0
739,739,97.84088788709387,4.010893851402697,117,117,11.5,0.0,27.0,20.0
768,768,97.84088788709387,4.010893851402699,117,117,12.5,0.0,27.0,20.0
797,797,97.8408878870939,4.010893851402697,117,117,13.5,0.0,27.0,20.0
14,14,97.8408878870939,4.010893851402692,118,118,-13.5,0.0,27.0,20.0
43,43,97.8408878870939,4.010893851402693,118,118,-12.5,0.0,27.0,20.0
72,72,97.8408878870939,4.010893851402693,118,118,-11.5,0.0,27.0,20.0
101,101,97.84088788709391,4.010893851402686,118,118,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402544,118,118,-9.5,0.0,27.0,20.0
159,159,97.84088788710832,4.010893851398749,118,118,-8.5,0.0,27.0,20.0
188,188,97.84088788748635,4.01089385129628,118,118,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,118,118,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,118,118,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,118,118,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,118,118,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,118,118,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,118,118,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,118,118,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,118,118,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,118,118,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,118,118,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,118,118,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,118,118,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,118,118,5.5,0.0,27.0,20.0
594,594,97.84088788748635,4.01089385129628,118,118,6.5,0.0,27.0,20.0
623,623,97.84088788710832,4.010893851398749,118,118,7.5,0.0,27.0,20.0
652,652,97.84088788709442,4.010893851402544,118,118,8.5,0.0,27.0,20.0
681,681,97.84088788709391,4.010893851402686,118,118,9.5,0.0,27.0,20.0
710,710,97.8408878870939,4.010893851402693,118,118,10.5,0.0,27.0,20.0
739,739,97.8408878870939,4.0108938514026935,118,118,11.5,0.0,27.0,20.0
768,768,97.8408878870939,4.0108938514026935,118,118,12.5,0.0,27.0,20.0
797,797,97.8408878870939,4.0108938514026935,118,118,13.5,0.0,27.0,20.0
14,14,97.8408878870939,4.010893851402692,119,119,-13.5,0.0,27.0,20.0
43,43,97.8408878870939,4.010893851402693,119,119,-12.5,0.0,27.0,20.0
72,72,97.8408878870939,4.010893851402693,119,119,-11.5,0.0,27.0,20.0
101,101,97.84088788709391,4.010893851402686,119,119,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402544,119,119,-9.5,0.0,27.0,20.0
159,159,97.84088788710832,4.010893851398749,119,119,-8.5,0.0,27.0,20.0
188,188,97.84088788748635,4.01089385129628,119,119,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,119,119,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,119,119,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,119,119,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,119,119,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,119,119,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,119,119,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,119,119,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,119,119,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,119,119,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,119,119,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,119,119,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,119,119,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,119,119,5.5,0.0,27.0,20.0
594,594,97.84088788748635,4.01089385129628,119,119,6.5,0.0,27.0,20.0
623,623,97.84088788710832,4.010893851398749,119,119,7.5,0.0,27.0,20.0
652,652,97.84088788709442,4.010893851402544,119,119,8.5,0.0,27.0,20.0
681,681,97.84088788709391,4.010893851402686,119,119,9.5,0.0,27.0,20.0
710,710,97.8408878870939,4.010893851402693,119,119,10.5,0.0,27.0,20.0
739,739,97.8408878870939,4.010893851402693,119,119,11.5,0.0,27.0,20.0
768,768,97.8408878870939,4.010893851402693,119,119,12.5,0.0,27.0,20.0
797,797,97.8408878870939,4.010893851402693,119,119,13.5,0.0,27.0,20.0
14,14,97.8408878870939,4.010893851402692,120,120,-13.5,0.0,27.0,20.0
43,43,97.8408878870939,4.010893851402693,120,120,-12.5,0.0,27.0,20.0
72,72,97.8408878870939,4.010893851402693,120,120,-11.5,0.0,27.0,20.0
101,101,97.84088788709391,4.010893851402686,120,120,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402544,120,120,-9.5,0.0,27.0,20.0
159,159,97.84088788710832,4.010893851398749,120,120,-8.5,0.0,27.0,20.0
188,188,97.84088788748635,4.01089385129628,120,120,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,120,120,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,120,120,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,120,120,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,120,120,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,120,120,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,120,120,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,120,120,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,120,120,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,120,120,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,120,120,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,120,120,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,120,120,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,120,120,5.5,0.0,27.0,20.0
594,594,97.84088788748635,4.01089385129628,120,120,6.5,0.0,27.0,20.0
623,623,97.84088788710832,4.010893851398749,120,120,7.5,0.0,27.0,20.0
652,652,97.84088788709442,4.010893851402544,120,120,8.5,0.0,27.0,20.0
681,681,97.84088788709391,4.010893851402686,120,120,9.5,0.0,27.0,20.0
710,710,97.8408878870939,4.01089385140269,120,120,10.5,0.0,27.0,20.0
739,739,97.8408878870939,4.010893851402693,120,120,11.5,0.0,27.0,20.0
768,768,97.8408878870939,4.010893851402693,120,120,12.5,0.0,27.0,20.0
797,797,97.8408878870939,4.010893851402693,120,120,13.5,0.0,27.0,20.0
14,14,97.8408878870939,4.010893851402692,121,121,-13.5,0.0,27.0,20.0
43,43,97.8408878870939,4.010893851402693,121,121,-12.5,0.0,27.0,20.0
72,72,97.8408878870939,4.010893851402693,121,121,-11.5,0.0,27.0,20.0
101,101,97.84088788709391,4.010893851402686,121,121,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402544,121,121,-9.5,0.0,27.0,20.0
159,159,97.84088788710832,4.010893851398749,121,121,-8.5,0.0,27.0,20.0
188,188,97.84088788748635,4.01089385129628,121,121,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,121,121,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,121,121,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,121,121,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,121,121,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,121,121,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,121,121,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,121,121,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,121,121,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,121,121,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,121,121,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,121,121,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,121,121,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,121,121,5.5,0.0,27.0,20.0
594,594,97.84088788748635,4.01089385129628,121,121,6.5,0.0,27.0,20.0
623,623,97.84088788710832,4.010893851398749,121,121,7.5,0.0,27.0,20.0
652,652,97.84088788709442,4.010893851402544,121,121,8.5,0.0,27.0,20.0
681,681,97.84088788709391,4.010893851402686,121,121,9.5,0.0,27.0,20.0
710,710,97.8408878870939,4.01089385140269,121,121,10.5,0.0,27.0,20.0
739,739,97.8408878870939,4.010893851402693,121,121,11.5,0.0,27.0,20.0
768,768,97.8408878870939,4.010893851402693,121,121,12.5,0.0,27.0,20.0
797,797,97.8408878870939,4.010893851402693,121,121,13.5,0.0,27.0,20.0
14,14,97.8408878870939,4.010893851402692,122,122,-13.5,0.0,27.0,20.0
43,43,97.8408878870939,4.010893851402693,122,122,-12.5,0.0,27.0,20.0
72,72,97.8408878870939,4.010893851402693,122,122,-11.5,0.0,27.0,20.0
101,101,97.84088788709391,4.010893851402686,122,122,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402544,122,122,-9.5,0.0,27.0,20.0
159,159,97.84088788710832,4.010893851398749,122,122,-8.5,0.0,27.0,20.0
188,188,97.84088788748635,4.01089385129628,122,122,-7.5,0.0,27.0,20.0
217,217,97.84088789765548,4.010893848428703,122,122,-6.5,0.0,27.0,20.0
246,246,97.84088819753998,4.010893772899048,122,122,-5.5,0.0,27.0,20.0
275,275,97.8408956623282,4.010891324839797,122,122,-4.5,0.0,27.0,20.0
304,304,97.84117968782381,4.010837348496012,122,122,-3.5,0.0,27.0,20.0
333,333,97.84614451136518,4.00819053807823,122,122,-2.5,0.0,27.0,20.0
362,362,98.20188089928689,3.977843854379145,122,122,-1.5,0.0,27.0,20.0
391,391,100.0,0.0,122,122,-0.5,0.0,27.0,20.0
420,420,98.20188089928689,3.977843854379145,122,122,0.5,0.0,27.0,20.0
449,449,97.84614451136518,4.00819053807823,122,122,1.5,0.0,27.0,20.0
478,478,97.84117968782381,4.010837348496012,122,122,2.5,0.0,27.0,20.0
507,507,97.8408956623282,4.010891324839795,122,122,3.5,0.0,27.0,20.0
536,536,97.84088819753998,4.010893772899048,122,122,4.5,0.0,27.0,20.0
565,565,97.84088789765548,4.010893848428703,122,122,5.5,0.0,27.0,20.0
594,594,97.84088788748635,4.01089385129628,122,122,6.5,0.0,27.0,20.0
623,623,97.84088788710832,4.010893851398749,122,122,7.5,0.0,27.0,20.0
652,652,97.84088788709442,4.010893851402544,122,122,8.5,0.0,27.0,20.0
681,681,97.84088788709391,4.010893851402686,122,122,9.5,0.0,27.0,20.0
710,710,97.8408878870939,4.01089385140269,122,122,10.5,0.0,27.0,20.0
739,739,97.8408878870939,4.010893851402693,122,122,11.5,0.0,27.0,20.0
768,768,97.8408878870939,4.010893851402693,122,122,12.5,0.0,27.0,20.0
797,797,97.8408878870939,4.010893851402693,122,122,13.5,0.0,27.0,20.0
14,14,97.8408878870939,4.010893851402692,123,123,-13.5,0.0,27.0,20.0
43,43,97.8408878870939,4.010893851402693,123,123,-12.5,0.0,27.0,20.0
72,72,97.8408878870939,4.010893851402693,123,123,-11.5,0.0,27.0,20.0
101,101,97.84088788709391,4.010893851402686,123,123,-10.5,0.0,27.0,20.0
130,130,97.84088788709442,4.010893851402544,123,123,-9.5,0.0,27.0,20.0
